Driver,LapTime,LapNumber,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus,Position,FreshTyre,IsAccurate,Time,Season,GrandPrix
RUS,0 days 00:01:20.891000,53.0,MEDIUM,52.0,,,21,5.0,True,True,0 days 02:46:48.453000,2024,Monaco
RUS,0 days 00:01:18.201000,54.0,MEDIUM,53.0,,,1,5.0,True,True,0 days 02:48:06.654000,2024,Monaco
RUS,0 days 00:01:17.305000,55.0,MEDIUM,54.0,,,1,5.0,True,True,0 days 02:49:23.959000,2024,Monaco
RUS,0 days 00:01:17.071000,56.0,MEDIUM,55.0,,,1,5.0,True,True,0 days 02:50:41.030000,2024,Monaco
RUS,0 days 00:01:16.910000,57.0,MEDIUM,56.0,,,1,5.0,True,True,0 days 02:51:57.940000,2024,Monaco
RUS,0 days 00:01:17.142000,58.0,MEDIUM,57.0,,,1,5.0,True,True,0 days 02:53:15.082000,2024,Monaco
RUS,0 days 00:01:16.842000,59.0,MEDIUM,58.0,,,1,5.0,True,True,0 days 02:54:31.924000,2024,Monaco
RUS,0 days 00:01:16.604000,60.0,MEDIUM,59.0,,,1,5.0,True,True,0 days 02:55:48.528000,2024,Monaco
RUS,0 days 00:01:16.697000,61.0,MEDIUM,60.0,,,1,5.0,True,True,0 days 02:57:05.225000,2024,Monaco
RUS,0 days 00:01:16.787000,62.0,MEDIUM,61.0,,,1,5.0,True,True,0 days 02:58:22.012000,2024,Monaco
RUS,0 days 00:01:16.581000,63.0,MEDIUM,62.0,,,1,5.0,True,True,0 days 02:59:38.593000,2024,Monaco
RUS,0 days 00:01:16.133000,64.0,MEDIUM,63.0,,,1,5.0,True,True,0 days 03:00:54.726000,2024,Monaco
RUS,0 days 00:01:15.651000,65.0,MEDIUM,64.0,,,1,5.0,True,True,0 days 03:02:10.377000,2024,Monaco
RUS,0 days 00:01:15.848000,66.0,MEDIUM,65.0,,,1,5.0,True,True,0 days 03:03:26.225000,2024,Monaco
RUS,0 days 00:01:16.157000,67.0,MEDIUM,66.0,,,1,5.0,True,True,0 days 03:04:42.382000,2024,Monaco
RUS,0 days 00:01:15.931000,68.0,MEDIUM,67.0,,,1,5.0,True,True,0 days 03:05:58.313000,2024,Monaco
RUS,0 days 00:01:15.869000,69.0,MEDIUM,68.0,,,1,5.0,True,True,0 days 03:07:14.182000,2024,Monaco
RUS,0 days 00:01:15.251000,70.0,MEDIUM,69.0,,,1,5.0,True,True,0 days 03:08:29.433000,2024,Monaco
RUS,0 days 00:01:15.827000,71.0,MEDIUM,70.0,,,1,5.0,True,True,0 days 03:09:45.260000,2024,Monaco
RUS,0 days 00:01:15.839000,72.0,MEDIUM,71.0,,,1,5.0,True,True,0 days 03:11:01.099000,2024,Monaco
RUS,0 days 00:01:15.228000,73.0,MEDIUM,72.0,,,1,5.0,True,True,0 days 03:12:16.327000,2024,Monaco
RUS,0 days 00:01:15.376000,74.0,MEDIUM,73.0,,,1,5.0,True,True,0 days 03:13:31.703000,2024,Monaco
RUS,0 days 00:01:15.525000,75.0,MEDIUM,74.0,,,1,5.0,True,True,0 days 03:14:47.228000,2024,Monaco
RUS,0 days 00:01:15.753000,76.0,MEDIUM,75.0,,,1,5.0,True,True,0 days 03:16:02.981000,2024,Monaco
RUS,0 days 00:01:15.532000,77.0,MEDIUM,76.0,,,1,5.0,True,True,0 days 03:17:18.513000,2024,Monaco
RUS,0 days 00:01:16.303000,78.0,MEDIUM,77.0,,,1,5.0,True,True,0 days 03:18:34.816000,2024,Monaco
VER,0 days 00:41:18.944000,1.0,HARD,1.0,0 days 00:56:53.182000,,1254,6.0,True,False,0 days 01:36:25.073000,2024,Monaco
VER,,2.0,MEDIUM,1.0,,0 days 01:36:25.661000,14,6.0,True,False,0 days 01:39:02.340000,2024,Monaco
VER,0 days 00:01:25.744000,3.0,MEDIUM,2.0,,,1,6.0,True,True,0 days 01:40:28.084000,2024,Monaco
VER,0 days 00:01:23.275000,4.0,MEDIUM,3.0,,,1,6.0,True,True,0 days 01:41:51.359000,2024,Monaco
VER,0 days 00:01:23.400000,5.0,MEDIUM,4.0,,,1,6.0,True,True,0 days 01:43:14.759000,2024,Monaco
VER,0 days 00:01:23.787000,6.0,MEDIUM,5.0,,,1,6.0,True,True,0 days 01:44:38.546000,2024,Monaco
VER,0 days 00:01:21.283000,7.0,MEDIUM,6.0,,,1,6.0,True,True,0 days 01:45:59.829000,2024,Monaco
VER,0 days 00:01:21.657000,8.0,MEDIUM,7.0,,,1,6.0,True,True,0 days 01:47:21.486000,2024,Monaco
VER,0 days 00:01:21.740000,9.0,MEDIUM,8.0,,,1,6.0,True,True,0 days 01:48:43.226000,2024,Monaco
VER,0 days 00:01:21.244000,10.0,MEDIUM,9.0,,,1,6.0,True,True,0 days 01:50:04.470000,2024,Monaco
VER,0 days 00:01:21.492000,11.0,MEDIUM,10.0,,,1,6.0,True,True,0 days 01:51:25.962000,2024,Monaco
VER,0 days 00:01:20.659000,12.0,MEDIUM,11.0,,,1,6.0,True,True,0 days 01:52:46.621000,2024,Monaco
VER,0 days 00:01:19.904000,13.0,MEDIUM,12.0,,,1,6.0,True,True,0 days 01:54:06.525000,2024,Monaco
VER,0 days 00:01:19.723000,14.0,MEDIUM,13.0,,,1,6.0,True,True,0 days 01:55:26.248000,2024,Monaco
VER,0 days 00:01:20.370000,15.0,MEDIUM,14.0,,,1,6.0,True,True,0 days 01:56:46.618000,2024,Monaco
VER,0 days 00:01:20.287000,16.0,MEDIUM,15.0,,,1,6.0,True,True,0 days 01:58:06.905000,2024,Monaco
VER,0 days 00:01:19.898000,17.0,MEDIUM,16.0,,,1,6.0,True,True,0 days 01:59:26.803000,2024,Monaco
VER,0 days 00:01:19.580000,18.0,MEDIUM,17.0,,,1,6.0,True,True,0 days 02:00:46.383000,2024,Monaco
VER,0 days 00:01:20.171000,19.0,MEDIUM,18.0,,,1,6.0,True,True,0 days 02:02:06.554000,2024,Monaco
VER,0 days 00:01:19.886000,20.0,MEDIUM,19.0,,,1,6.0,True,True,0 days 02:03:26.440000,2024,Monaco
VER,0 days 00:01:20.255000,21.0,MEDIUM,20.0,,,1,6.0,True,True,0 days 02:04:46.695000,2024,Monaco
VER,0 days 00:01:19.813000,22.0,MEDIUM,21.0,,,1,6.0,True,True,0 days 02:06:06.508000,2024,Monaco
VER,0 days 00:01:18.979000,23.0,MEDIUM,22.0,,,1,6.0,True,True,0 days 02:07:25.487000,2024,Monaco
VER,0 days 00:01:19.364000,24.0,MEDIUM,23.0,,,1,6.0,True,True,0 days 02:08:44.851000,2024,Monaco
VER,0 days 00:01:19.380000,25.0,MEDIUM,24.0,,,1,6.0,True,True,0 days 02:10:04.231000,2024,Monaco
VER,0 days 00:01:18.818000,26.0,MEDIUM,25.0,,,1,6.0,True,True,0 days 02:11:23.049000,2024,Monaco
VER,0 days 00:01:18.797000,27.0,MEDIUM,26.0,,,1,6.0,True,True,0 days 02:12:41.846000,2024,Monaco
VER,0 days 00:01:18.682000,28.0,MEDIUM,27.0,,,1,6.0,True,True,0 days 02:14:00.528000,2024,Monaco
VER,0 days 00:01:18.795000,29.0,MEDIUM,28.0,,,1,6.0,True,True,0 days 02:15:19.323000,2024,Monaco
VER,0 days 00:01:18.574000,30.0,MEDIUM,29.0,,,1,6.0,True,True,0 days 02:16:37.897000,2024,Monaco
VER,0 days 00:01:18.564000,31.0,MEDIUM,30.0,,,1,6.0,True,True,0 days 02:17:56.461000,2024,Monaco
VER,0 days 00:01:18.983000,32.0,MEDIUM,31.0,,,1,6.0,True,True,0 days 02:19:15.444000,2024,Monaco
VER,0 days 00:01:19.005000,33.0,MEDIUM,32.0,,,1,6.0,True,True,0 days 02:20:34.449000,2024,Monaco
VER,0 days 00:01:19.594000,34.0,MEDIUM,33.0,,,1,6.0,True,True,0 days 02:21:54.043000,2024,Monaco
VER,0 days 00:01:20.207000,35.0,MEDIUM,34.0,,,1,6.0,True,True,0 days 02:23:14.250000,2024,Monaco
VER,0 days 00:01:19.634000,36.0,MEDIUM,35.0,,,1,6.0,True,True,0 days 02:24:33.884000,2024,Monaco
VER,0 days 00:01:19.429000,37.0,MEDIUM,36.0,,,1,6.0,True,True,0 days 02:25:53.313000,2024,Monaco
VER,0 days 00:01:18.844000,38.0,MEDIUM,37.0,,,1,6.0,True,True,0 days 02:27:12.157000,2024,Monaco
VER,0 days 00:01:18.326000,39.0,MEDIUM,38.0,,,1,6.0,True,True,0 days 02:28:30.483000,2024,Monaco
VER,0 days 00:01:18.409000,40.0,MEDIUM,39.0,,,1,6.0,True,True,0 days 02:29:48.892000,2024,Monaco
VER,0 days 00:01:18.083000,41.0,MEDIUM,40.0,,,1,6.0,True,True,0 days 02:31:06.975000,2024,Monaco
VER,0 days 00:01:18.074000,42.0,MEDIUM,41.0,,,1,6.0,True,True,0 days 02:32:25.049000,2024,Monaco
VER,0 days 00:01:18.358000,43.0,MEDIUM,42.0,,,1,6.0,True,True,0 days 02:33:43.407000,2024,Monaco
VER,0 days 00:01:18.405000,44.0,MEDIUM,43.0,,,1,6.0,True,True,0 days 02:35:01.812000,2024,Monaco
VER,0 days 00:01:18.313000,45.0,MEDIUM,44.0,,,1,6.0,True,True,0 days 02:36:20.125000,2024,Monaco
VER,0 days 00:01:18.203000,46.0,MEDIUM,45.0,,,1,6.0,True,True,0 days 02:37:38.328000,2024,Monaco
VER,0 days 00:01:18.537000,47.0,MEDIUM,46.0,,,1,6.0,True,True,0 days 02:38:56.865000,2024,Monaco
VER,0 days 00:01:18.337000,48.0,MEDIUM,47.0,,,1,6.0,True,True,0 days 02:40:15.202000,2024,Monaco
VER,0 days 00:01:18.477000,49.0,MEDIUM,48.0,,,1,6.0,True,True,0 days 02:41:33.679000,2024,Monaco
VER,0 days 00:01:18.880000,50.0,MEDIUM,49.0,,,1,6.0,True,True,0 days 02:42:52.559000,2024,Monaco
VER,0 days 00:01:18.142000,51.0,MEDIUM,50.0,,,1,6.0,True,True,0 days 02:44:10.701000,2024,Monaco
VER,0 days 00:01:33.905000,52.0,MEDIUM,51.0,0 days 02:45:21.756000,,12,6.0,True,False,0 days 02:45:44.606000,2024,Monaco
VER,0 days 00:01:18.724000,53.0,HARD,2.0,,0 days 02:45:45.422000,1,6.0,False,False,0 days 02:47:03.330000,2024,Monaco
VER,0 days 00:01:15.815000,54.0,HARD,3.0,,,1,6.0,False,True,0 days 02:48:19.145000,2024,Monaco
VER,0 days 00:01:15.398000,55.0,HARD,4.0,,,1,6.0,False,True,0 days 02:49:34.543000,2024,Monaco
VER,0 days 00:01:15.466000,56.0,HARD,5.0,,,1,6.0,False,True,0 days 02:50:50.009000,2024,Monaco
VER,0 days 00:01:16.181000,57.0,HARD,6.0,,,1,6.0,False,True,0 days 02:52:06.190000,2024,Monaco
VER,0 days 00:01:14.569000,58.0,HARD,7.0,,,1,6.0,False,True,0 days 02:53:20.759000,2024,Monaco
VER,0 days 00:01:14.748000,59.0,HARD,8.0,,,1,6.0,False,True,0 days 02:54:35.507000,2024,Monaco
VER,0 days 00:01:15.238000,60.0,HARD,9.0,,,1,6.0,False,True,0 days 02:55:50.745000,2024,Monaco
VER,0 days 00:01:15.121000,61.0,HARD,10.0,,,1,6.0,False,True,0 days 02:57:05.866000,2024,Monaco
VER,0 days 00:01:16.561000,62.0,HARD,11.0,,,1,6.0,False,True,0 days 02:58:22.427000,2024,Monaco
VER,0 days 00:01:16.547000,63.0,HARD,12.0,,,1,6.0,False,True,0 days 02:59:38.974000,2024,Monaco
VER,0 days 00:01:16.619000,64.0,HARD,13.0,,,1,6.0,False,True,0 days 03:00:55.593000,2024,Monaco
VER,0 days 00:01:15.468000,65.0,HARD,14.0,,,1,6.0,False,True,0 days 03:02:11.061000,2024,Monaco
VER,0 days 00:01:16.121000,66.0,HARD,15.0,,,1,6.0,False,True,0 days 03:03:27.182000,2024,Monaco
VER,0 days 00:01:16.276000,67.0,HARD,16.0,,,1,6.0,False,True,0 days 03:04:43.458000,2024,Monaco
VER,0 days 00:01:15.954000,68.0,HARD,17.0,,,1,6.0,False,True,0 days 03:05:59.412000,2024,Monaco
VER,0 days 00:01:15.463000,69.0,HARD,18.0,,,1,6.0,False,True,0 days 03:07:14.875000,2024,Monaco
VER,0 days 00:01:15.449000,70.0,HARD,19.0,,,1,6.0,False,True,0 days 03:08:30.324000,2024,Monaco
VER,0 days 00:01:15.659000,71.0,HARD,20.0,,,1,6.0,False,True,0 days 03:09:45.983000,2024,Monaco
VER,0 days 00:01:15.733000,72.0,HARD,21.0,,,1,6.0,False,True,0 days 03:11:01.716000,2024,Monaco
VER,0 days 00:01:15.436000,73.0,HARD,22.0,,,1,6.0,False,True,0 days 03:12:17.152000,2024,Monaco
VER,0 days 00:01:15.380000,74.0,HARD,23.0,,,1,6.0,False,True,0 days 03:13:32.532000,2024,Monaco
VER,0 days 00:01:15.396000,75.0,HARD,24.0,,,1,6.0,False,True,0 days 03:14:47.928000,2024,Monaco
VER,0 days 00:01:15.641000,76.0,HARD,25.0,,,1,6.0,False,True,0 days 03:16:03.569000,2024,Monaco
VER,0 days 00:01:15.543000,77.0,HARD,26.0,,,1,6.0,False,True,0 days 03:17:19.112000,2024,Monaco
VER,0 days 00:01:16.248000,78.0,HARD,27.0,,,1,6.0,False,True,0 days 03:18:35.360000,2024,Monaco
HAM,0 days 00:41:23.804000,1.0,HARD,1.0,0 days 00:56:55.473000,,1254,7.0,True,False,0 days 01:36:29.909000,2024,Monaco
HAM,,2.0,MEDIUM,1.0,,0 days 01:36:30.616000,14,7.0,True,False,0 days 01:39:02.569000,2024,Monaco
HAM,0 days 00:01:27.058000,3.0,MEDIUM,2.0,,,1,7.0,True,True,0 days 01:40:29.627000,2024,Monaco
HAM,0 days 00:01:23.376000,4.0,MEDIUM,3.0,,,1,7.0,True,True,0 days 01:41:53.003000,2024,Monaco
HAM,0 days 00:01:23.640000,5.0,MEDIUM,4.0,,,1,7.0,True,True,0 days 01:43:16.643000,2024,Monaco
HAM,0 days 00:01:23.369000,6.0,MEDIUM,5.0,,,1,7.0,True,True,0 days 01:44:40.012000,2024,Monaco
HAM,0 days 00:01:21.463000,7.0,MEDIUM,6.0,,,1,7.0,True,True,0 days 01:46:01.475000,2024,Monaco
HAM,0 days 00:01:21.612000,8.0,MEDIUM,7.0,,,1,7.0,True,True,0 days 01:47:23.087000,2024,Monaco
HAM,0 days 00:01:21.851000,9.0,MEDIUM,8.0,,,1,7.0,True,True,0 days 01:48:44.938000,2024,Monaco
HAM,0 days 00:01:21.437000,10.0,MEDIUM,9.0,,,1,7.0,True,True,0 days 01:50:06.375000,2024,Monaco
HAM,0 days 00:01:21.325000,11.0,MEDIUM,10.0,,,1,7.0,True,True,0 days 01:51:27.700000,2024,Monaco
HAM,0 days 00:01:21.164000,12.0,MEDIUM,11.0,,,1,7.0,True,True,0 days 01:52:48.864000,2024,Monaco
HAM,0 days 00:01:20.171000,13.0,MEDIUM,12.0,,,1,7.0,True,True,0 days 01:54:09.035000,2024,Monaco
HAM,0 days 00:01:20.126000,14.0,MEDIUM,13.0,,,1,7.0,True,True,0 days 01:55:29.161000,2024,Monaco
HAM,0 days 00:01:19.971000,15.0,MEDIUM,14.0,,,1,7.0,True,True,0 days 01:56:49.132000,2024,Monaco
HAM,0 days 00:01:20.384000,16.0,MEDIUM,15.0,,,1,7.0,True,True,0 days 01:58:09.516000,2024,Monaco
HAM,0 days 00:01:19.738000,17.0,MEDIUM,16.0,,,1,7.0,True,True,0 days 01:59:29.254000,2024,Monaco
HAM,0 days 00:01:20.037000,18.0,MEDIUM,17.0,,,1,7.0,True,True,0 days 02:00:49.291000,2024,Monaco
HAM,0 days 00:01:19.874000,19.0,MEDIUM,18.0,,,1,7.0,True,True,0 days 02:02:09.165000,2024,Monaco
HAM,0 days 00:01:20.504000,20.0,MEDIUM,19.0,,,1,7.0,True,True,0 days 02:03:29.669000,2024,Monaco
HAM,0 days 00:01:19.760000,21.0,MEDIUM,20.0,,,1,7.0,True,True,0 days 02:04:49.429000,2024,Monaco
HAM,0 days 00:01:20.590000,22.0,MEDIUM,21.0,,,1,7.0,True,True,0 days 02:06:10.019000,2024,Monaco
HAM,0 days 00:01:19.089000,23.0,MEDIUM,22.0,,,1,7.0,True,True,0 days 02:07:29.108000,2024,Monaco
HAM,0 days 00:01:18.785000,24.0,MEDIUM,23.0,,,1,7.0,True,True,0 days 02:08:47.893000,2024,Monaco
HAM,0 days 00:01:19.342000,25.0,MEDIUM,24.0,,,1,7.0,True,True,0 days 02:10:07.235000,2024,Monaco
HAM,0 days 00:01:19.862000,26.0,MEDIUM,25.0,,,1,7.0,True,True,0 days 02:11:27.097000,2024,Monaco
HAM,0 days 00:01:18.549000,27.0,MEDIUM,26.0,,,1,7.0,True,True,0 days 02:12:45.646000,2024,Monaco
HAM,0 days 00:01:18.587000,28.0,MEDIUM,27.0,,,1,7.0,True,True,0 days 02:14:04.233000,2024,Monaco
HAM,0 days 00:01:18.940000,29.0,MEDIUM,28.0,,,1,7.0,True,True,0 days 02:15:23.173000,2024,Monaco
HAM,0 days 00:01:18.371000,30.0,MEDIUM,29.0,,,1,7.0,True,True,0 days 02:16:41.544000,2024,Monaco
HAM,0 days 00:01:18.471000,31.0,MEDIUM,30.0,,,1,7.0,True,True,0 days 02:18:00.015000,2024,Monaco
HAM,0 days 00:01:18.618000,32.0,MEDIUM,31.0,,,1,7.0,True,True,0 days 02:19:18.633000,2024,Monaco
HAM,0 days 00:01:18.746000,33.0,MEDIUM,32.0,,,1,7.0,True,True,0 days 02:20:37.379000,2024,Monaco
HAM,0 days 00:01:18.860000,34.0,MEDIUM,33.0,,,1,7.0,True,True,0 days 02:21:56.239000,2024,Monaco
HAM,0 days 00:01:19.518000,35.0,MEDIUM,34.0,,,1,7.0,True,True,0 days 02:23:15.757000,2024,Monaco
HAM,0 days 00:01:20.648000,36.0,MEDIUM,35.0,,,1,7.0,True,True,0 days 02:24:36.405000,2024,Monaco
HAM,0 days 00:01:18.605000,37.0,MEDIUM,36.0,,,1,7.0,True,True,0 days 02:25:55.010000,2024,Monaco
HAM,0 days 00:01:20.514000,38.0,MEDIUM,37.0,,,1,7.0,True,True,0 days 02:27:15.524000,2024,Monaco
HAM,0 days 00:01:18.943000,39.0,MEDIUM,38.0,,,1,7.0,True,True,0 days 02:28:34.467000,2024,Monaco
HAM,0 days 00:01:18.673000,40.0,MEDIUM,39.0,,,1,7.0,True,True,0 days 02:29:53.140000,2024,Monaco
HAM,0 days 00:01:18.946000,41.0,MEDIUM,40.0,,,1,7.0,True,True,0 days 02:31:12.086000,2024,Monaco
HAM,0 days 00:01:17.542000,42.0,MEDIUM,41.0,,,1,7.0,True,True,0 days 02:32:29.628000,2024,Monaco
HAM,0 days 00:01:17.867000,43.0,MEDIUM,42.0,,,1,7.0,True,True,0 days 02:33:47.495000,2024,Monaco
HAM,0 days 00:01:18.225000,44.0,MEDIUM,43.0,,,1,7.0,True,True,0 days 02:35:05.720000,2024,Monaco
HAM,0 days 00:01:18.156000,45.0,MEDIUM,44.0,,,1,7.0,True,True,0 days 02:36:23.876000,2024,Monaco
HAM,0 days 00:01:18.104000,46.0,MEDIUM,45.0,,,1,7.0,True,True,0 days 02:37:41.980000,2024,Monaco
HAM,0 days 00:01:18.331000,47.0,MEDIUM,46.0,,,1,7.0,True,True,0 days 02:39:00.311000,2024,Monaco
HAM,0 days 00:01:17.831000,48.0,MEDIUM,47.0,,,1,7.0,True,True,0 days 02:40:18.142000,2024,Monaco
HAM,0 days 00:01:17.398000,49.0,MEDIUM,48.0,,,1,7.0,True,True,0 days 02:41:35.540000,2024,Monaco
HAM,0 days 00:01:18.461000,50.0,MEDIUM,49.0,,,1,7.0,True,True,0 days 02:42:54.001000,2024,Monaco
HAM,0 days 00:01:35.209000,51.0,MEDIUM,50.0,0 days 02:44:05.864000,,1,7.0,True,False,0 days 02:44:29.210000,2024,Monaco
HAM,0 days 00:01:19.702000,52.0,HARD,2.0,,0 days 02:44:29.955000,12,7.0,False,False,0 days 02:45:48.912000,2024,Monaco
HAM,0 days 00:01:16.458000,53.0,HARD,3.0,,,1,7.0,False,True,0 days 02:47:05.370000,2024,Monaco
HAM,0 days 00:01:16.388000,54.0,HARD,4.0,,,1,7.0,False,True,0 days 02:48:21.758000,2024,Monaco
HAM,0 days 00:01:16.492000,55.0,HARD,5.0,,,1,7.0,False,True,0 days 02:49:38.250000,2024,Monaco
HAM,0 days 00:01:14.423000,56.0,HARD,6.0,,,1,7.0,False,True,0 days 02:50:52.673000,2024,Monaco
HAM,0 days 00:01:17.857000,57.0,HARD,7.0,,,1,7.0,False,True,0 days 02:52:10.530000,2024,Monaco
HAM,0 days 00:01:16.855000,58.0,HARD,8.0,,,1,7.0,False,True,0 days 02:53:27.385000,2024,Monaco
HAM,0 days 00:01:14.204000,59.0,HARD,9.0,,,1,7.0,False,True,0 days 02:54:41.589000,2024,Monaco
HAM,0 days 00:01:15.848000,60.0,HARD,10.0,,,1,7.0,False,True,0 days 02:55:57.437000,2024,Monaco
HAM,0 days 00:01:15.274000,61.0,HARD,11.0,,,1,7.0,False,True,0 days 02:57:12.711000,2024,Monaco
HAM,0 days 00:01:15.414000,62.0,HARD,12.0,,,1,7.0,False,True,0 days 02:58:28.125000,2024,Monaco
HAM,0 days 00:01:14.165000,63.0,HARD,13.0,,,1,7.0,False,True,0 days 02:59:42.290000,2024,Monaco
HAM,0 days 00:01:16.164000,64.0,HARD,14.0,,,1,7.0,False,True,0 days 03:00:58.454000,2024,Monaco
HAM,0 days 00:01:15.190000,65.0,HARD,15.0,,,1,7.0,False,True,0 days 03:02:13.644000,2024,Monaco
HAM,0 days 00:01:15.342000,66.0,HARD,16.0,,,1,7.0,False,True,0 days 03:03:28.986000,2024,Monaco
HAM,0 days 00:01:16.117000,67.0,HARD,17.0,,,1,7.0,False,True,0 days 03:04:45.103000,2024,Monaco
HAM,0 days 00:01:15.836000,68.0,HARD,18.0,,,1,7.0,False,True,0 days 03:06:00.939000,2024,Monaco
HAM,0 days 00:01:15.648000,69.0,HARD,19.0,,,1,7.0,False,True,0 days 03:07:16.587000,2024,Monaco
HAM,0 days 00:01:15.638000,70.0,HARD,20.0,,,1,7.0,False,True,0 days 03:08:32.225000,2024,Monaco
HAM,0 days 00:01:15.643000,71.0,HARD,21.0,,,1,7.0,False,True,0 days 03:09:47.868000,2024,Monaco
HAM,0 days 00:01:15.468000,72.0,HARD,22.0,,,1,7.0,False,True,0 days 03:11:03.336000,2024,Monaco
HAM,0 days 00:01:15.134000,73.0,HARD,23.0,,,1,7.0,False,True,0 days 03:12:18.470000,2024,Monaco
HAM,0 days 00:01:15.324000,74.0,HARD,24.0,,,1,7.0,False,True,0 days 03:13:33.794000,2024,Monaco
HAM,0 days 00:01:15.324000,75.0,HARD,25.0,,,1,7.0,False,True,0 days 03:14:49.118000,2024,Monaco
HAM,0 days 00:01:15.245000,76.0,HARD,26.0,,,1,7.0,False,True,0 days 03:16:04.363000,2024,Monaco
HAM,0 days 00:01:15.697000,77.0,HARD,27.0,,,1,7.0,False,True,0 days 03:17:20.060000,2024,Monaco
HAM,0 days 00:01:16.355000,78.0,HARD,28.0,,,1,7.0,False,True,0 days 03:18:36.415000,2024,Monaco
TSU,0 days 00:41:28.609000,1.0,MEDIUM,1.0,0 days 00:56:58.053000,,1254,8.0,True,False,0 days 01:36:34.562000,2024,Monaco
TSU,0 days 00:02:28.277000,2.0,HARD,2.0,,0 days 01:36:35.390000,41,8.0,False,False,0 days 01:39:02.839000,2024,Monaco
TSU,0 days 00:01:27.563000,3.0,HARD,3.0,,,1,8.0,False,True,0 days 01:40:30.402000,2024,Monaco
TSU,0 days 00:01:23.327000,4.0,HARD,4.0,,,1,8.0,False,True,0 days 01:41:53.729000,2024,Monaco
TSU,0 days 00:01:23.493000,5.0,HARD,5.0,,,1,8.0,False,True,0 days 01:43:17.222000,2024,Monaco
TSU,0 days 00:01:23.224000,6.0,HARD,6.0,,,1,8.0,False,True,0 days 01:44:40.446000,2024,Monaco
TSU,0 days 00:01:21.826000,7.0,HARD,7.0,,,1,8.0,False,True,0 days 01:46:02.272000,2024,Monaco
TSU,0 days 00:01:21.651000,8.0,HARD,8.0,,,1,8.0,False,True,0 days 01:47:23.923000,2024,Monaco
TSU,0 days 00:01:21.896000,9.0,HARD,9.0,,,1,8.0,False,True,0 days 01:48:45.819000,2024,Monaco
TSU,0 days 00:01:21.591000,10.0,HARD,10.0,,,1,8.0,False,True,0 days 01:50:07.410000,2024,Monaco
TSU,0 days 00:01:21.289000,11.0,HARD,11.0,,,1,8.0,False,True,0 days 01:51:28.699000,2024,Monaco
TSU,0 days 00:01:21.089000,12.0,HARD,12.0,,,1,8.0,False,True,0 days 01:52:49.788000,2024,Monaco
TSU,0 days 00:01:20.682000,13.0,HARD,13.0,,,1,8.0,False,True,0 days 01:54:10.470000,2024,Monaco
TSU,0 days 00:01:21.249000,14.0,HARD,14.0,,,1,8.0,False,True,0 days 01:55:31.719000,2024,Monaco
TSU,0 days 00:01:20.099000,15.0,HARD,15.0,,,1,8.0,False,True,0 days 01:56:51.818000,2024,Monaco
TSU,0 days 00:01:20.847000,16.0,HARD,16.0,,,1,8.0,False,True,0 days 01:58:12.665000,2024,Monaco
TSU,0 days 00:01:20.335000,17.0,HARD,17.0,,,1,8.0,False,True,0 days 01:59:33,2024,Monaco
TSU,0 days 00:01:20.612000,18.0,HARD,18.0,,,1,8.0,False,True,0 days 02:00:53.612000,2024,Monaco
TSU,0 days 00:01:20.770000,19.0,HARD,19.0,,,1,8.0,False,True,0 days 02:02:14.382000,2024,Monaco
TSU,0 days 00:01:19.991000,20.0,HARD,20.0,,,1,8.0,False,True,0 days 02:03:34.373000,2024,Monaco
TSU,0 days 00:01:20.557000,21.0,HARD,21.0,,,1,8.0,False,True,0 days 02:04:54.930000,2024,Monaco
TSU,0 days 00:01:20.875000,22.0,HARD,22.0,,,1,8.0,False,True,0 days 02:06:15.805000,2024,Monaco
TSU,0 days 00:01:20.450000,23.0,HARD,23.0,,,1,8.0,False,True,0 days 02:07:36.255000,2024,Monaco
TSU,0 days 00:01:20.386000,24.0,HARD,24.0,,,1,8.0,False,True,0 days 02:08:56.641000,2024,Monaco
TSU,0 days 00:01:20.329000,25.0,HARD,25.0,,,1,8.0,False,True,0 days 02:10:16.970000,2024,Monaco
TSU,0 days 00:01:20.448000,26.0,HARD,26.0,,,1,8.0,False,True,0 days 02:11:37.418000,2024,Monaco
TSU,0 days 00:01:20.286000,27.0,HARD,27.0,,,1,8.0,False,True,0 days 02:12:57.704000,2024,Monaco
TSU,0 days 00:01:20.184000,28.0,HARD,28.0,,,1,8.0,False,True,0 days 02:14:17.888000,2024,Monaco
TSU,0 days 00:01:19.837000,29.0,HARD,29.0,,,1,8.0,False,True,0 days 02:15:37.725000,2024,Monaco
TSU,0 days 00:01:20.495000,30.0,HARD,30.0,,,1,8.0,False,True,0 days 02:16:58.220000,2024,Monaco
TSU,0 days 00:01:20.190000,31.0,HARD,31.0,,,1,8.0,False,True,0 days 02:18:18.410000,2024,Monaco
TSU,0 days 00:01:21.023000,32.0,HARD,32.0,,,1,8.0,False,True,0 days 02:19:39.433000,2024,Monaco
TSU,0 days 00:01:20.749000,33.0,HARD,33.0,,,1,8.0,False,True,0 days 02:21:00.182000,2024,Monaco
TSU,0 days 00:01:19.153000,34.0,HARD,34.0,,,1,8.0,False,True,0 days 02:22:19.335000,2024,Monaco
TSU,0 days 00:01:18.973000,35.0,HARD,35.0,,,1,8.0,False,True,0 days 02:23:38.308000,2024,Monaco
TSU,0 days 00:01:19.472000,36.0,HARD,36.0,,,1,8.0,False,True,0 days 02:24:57.780000,2024,Monaco
